steps,actions,rewards,states,agent_positions,transit_status,water_levels,fire_levels,final_destinations,transit_targets
60,"[8, 0, 7]",0.0,"[3.0, 4.0, 6.0, 0.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","['fire_3', 'fire_4', 'depot_1']","[True, True, True]","[0, 0, 0]","[30, 30, 20, 30, 35]","['depot_2', 'fire_2', 'starter_1']","['fire_4', 'fire_3', 'starter_1']"
61,"[4, 5, 5]",0.0,"[3.0, 3.0, 9.0, 0.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","['fire_3', 'fire_3', 'starter_1']","[True, True, False]","[0, 0, 0]","[30, 30, 20, 30, 35]","['depot_2', 'fire_2', 'None']","['fire_4', 'fire_2', 'None']"
62,"[1, 1, 4]",-1.0,"[4.0, 3.0, 9.0, 0.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_4', 'fire_3', 'starter_1']","[True, True, True]","[0, 0, 0]","[30, 30, 20, 30, 35]","['depot_2', 'fire_2', 'depot_0']","['depot_2', 'fire_2', 'depot_1']"
63,"[3, 6, 9]",0.0,"[4.0, 2.0, 6.0, 0.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['fire_4', 'fire_2', 'depot_1']","[True, False, True]","[0, 0, 0]","[30, 30, 20, 30, 35]","['depot_2', 'None', 'depot_0']","['depot_2', 'None', 'depot_0']"
64,"[4, 8, 0]",5.0,"[4.0, 2.0, 6.0, 0.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_4', 'fire_2', 'depot_1']","[True, True, True]","[0, 0, 0]","[30, 30, 20, 30, 35]","['depot_2', 'depot_1', 'depot_0']","['depot_2', 'depot_0', 'depot_0']"
65,"[7, 7, 3]",4.0,"[7.0, 2.0, 6.0, 10.0, 0.0, 0.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","['depot_2', 'fire_2', 'depot_1']","[False, True, True]","[10, 0, 0]","[30, 30, 20, 30, 35]","['None', 'depot_1', 'depot_0']","['None', 'depot_0', 'depot_0']"
66,"[4, 3, 1]",0.0,"[7.0, 5.0, 5.0, 10.0, 0.0, 10.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","['depot_2', 'depot_0', 'depot_0']","[False, True, False]","[10, 0, 10]","[30, 30, 20, 30, 35]","['None', 'depot_1', 'None']","['None', 'depot_1', 'None']"
67,"[2, 3, 0]",0.0,"[7.0, 5.0, 5.0, 10.0, 0.0, 10.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['depot_2', 'depot_0', 'depot_0']","[True, True, True]","[10, 0, 10]","[30, 30, 20, 30, 35]","['fire_4', 'depot_1', 'fire_1']","['fire_4', 'depot_1', 'fire_2']"
68,"[4, 5, 6]",5.0,"[7.0, 5.0, 5.0, 10.0, 0.0, 10.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['depot_2', 'depot_0', 'depot_0']","[True, True, True]","[10, 0, 10]","[30, 30, 20, 30, 35]","['fire_4', 'depot_1', 'fire_1']","['fire_4', 'depot_1', 'fire_2']"
69,"[7, 5, 4]",5.0,"[7.0, 6.0, 2.0, 10.0, 10.0, 10.0, 30.0, 30.0, 20.0, 30.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['depot_2', 'depot_1', 'fire_2']","[True, False, True]","[10, 10, 10]","[30, 30, 20, 30, 35]","['fire_4', 'None', 'fire_1']","['fire_4', 'None', 'fire_1']"
