steps,actions,rewards,states,agent_positions,transit_status,water_levels,fire_levels,final_destinations,transit_targets
10,"[3, 0, 9]",-1.0,"[2.0, 0.0, 6.0, 0.0, 0.0, 10.0, 50.0, 30.0, 30.0, 40.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['fire_2', 'fire_0', 'depot_1']","[True, False, True]","[0, 0, 10]","[50, 30, 30, 40, 45]","['depot_0', 'None', 'fire_3']","['depot_0', 'None', 'fire_3']"
11,"[3, 0, 9]",9.0,"[2.0, 0.0, 6.0, 0.0, 0.0, 10.0, 50.0, 30.0, 30.0, 40.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['fire_2', 'fire_0', 'depot_1']","[True, False, True]","[0, 0, 10]","[50, 30, 30, 40, 45]","['depot_0', 'None', 'fire_3']","['depot_0', 'None', 'fire_3']"
12,"[3, 0, 9]",-1.0,"[5.0, 0.0, 3.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 30.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['depot_0', 'fire_0', 'fire_3']","[False, False, False]","[10, 0, 0]","[50, 30, 30, 30, 45]","['None', 'None', 'None']","['None', 'None', 'None']"
13,"[3, 0, 9]",-1.0,"[5.0, 0.0, 3.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 30.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['depot_0', 'fire_0', 'fire_3']","[True, False, True]","[10, 0, 0]","[50, 30, 30, 30, 45]","['fire_3', 'None', 'starter_1']","['fire_2', 'None', 'depot_1']"
14,"[3, 0, 9]",-1.0,"[5.0, 0.0, 3.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 30.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['depot_0', 'fire_0', 'fire_3']","[True, False, True]","[10, 0, 0]","[50, 30, 30, 30, 45]","['fire_3', 'None', 'starter_1']","['fire_2', 'None', 'depot_1']"
15,"[3, 0, 9]",-1.0,"[2.0, 0.0, 3.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 30.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['fire_2', 'fire_0', 'fire_3']","[True, False, True]","[10, 0, 0]","[50, 30, 30, 30, 45]","['fire_3', 'None', 'starter_1']","['fire_3', 'None', 'depot_1']"
16,"[3, 0, 9]",4.0,"[2.0, 0.0, 6.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 30.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","['fire_2', 'fire_0', 'depot_1']","[True, False, True]","[10, 0, 0]","[50, 30, 30, 30, 45]","['fire_3', 'None', 'starter_1']","['fire_3', 'None', 'starter_1']"
17,"[5, 6, 7]",0.0,"[3.0, 0.0, 9.0, 0.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['fire_3', 'fire_0', 'starter_1']","[False, False, False]","[0, 0, 0]","[50, 30, 30, 20, 45]","['None', 'None', 'None']","['None', 'None', 'None']"
18,"[2, 0, 3]",0.0,"[3.0, 0.0, 9.0, 0.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_3', 'fire_0', 'starter_1']","[True, True, True]","[0, 0, 0]","[50, 30, 30, 20, 45]","['depot_0', 'depot_1', 'depot_2']","['fire_2', 'starter_0', 'depot_1']"
19,"[2, 0, 3]",0.0,"[3.0, 0.0, 6.0, 0.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_3', 'fire_0', 'depot_1']","[True, True, True]","[0, 0, 0]","[50, 30, 30, 20, 45]","['depot_0', 'depot_1', 'depot_2']","['fire_2', 'starter_0', 'depot_2']"
20,"[2, 0, 3]",0.0,"[2.0, 8.0, 6.0, 0.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_2', 'starter_0', 'depot_1']","[True, True, True]","[0, 0, 0]","[50, 30, 30, 20, 45]","['depot_0', 'depot_1', 'depot_2']","['depot_0', 'depot_0', 'depot_2']"
21,"[0, 3, 3]",5.0,"[2.0, 5.0, 6.0, 0.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_2', 'depot_0', 'depot_1']","[True, True, True]","[0, 0, 0]","[50, 30, 30, 20, 45]","['depot_0', 'depot_1', 'depot_2']","['depot_0', 'depot_1', 'depot_2']"
22,"[3, 0, 9]",5.0,"[5.0, 5.0, 6.0, 10.0, 0.0, 0.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","['depot_0', 'depot_0', 'depot_1']","[False, True, True]","[10, 0, 0]","[50, 30, 30, 20, 45]","['None', 'depot_1', 'depot_2']","['None', 'depot_1', 'depot_2']"
23,"[3, 0, 9]",5.0,"[5.0, 5.0, 7.0, 10.0, 0.0, 10.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","['depot_0', 'depot_0', 'depot_2']","[True, True, False]","[10, 0, 10]","[50, 30, 30, 20, 45]","['fire_3', 'depot_1', 'None']","['fire_2', 'depot_1', 'None']"
24,"[3, 0, 9]",0.0,"[5.0, 6.0, 7.0, 10.0, 10.0, 10.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","['depot_0', 'depot_1', 'depot_2']","[True, False, True]","[10, 10, 10]","[50, 30, 30, 20, 45]","['fire_3', 'None', 'starter_1']","['fire_2', 'None', 'depot_1']"
25,"[3, 0, 9]",0.0,"[2.0, 6.0, 7.0, 10.0, 10.0, 10.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_2', 'depot_1', 'depot_2']","[True, True, True]","[10, 10, 10]","[50, 30, 30, 20, 45]","['fire_3', 'fire_0', 'starter_1']","['fire_3', 'starter_1', 'depot_1']"
26,"[3, 0, 9]",5.0,"[2.0, 9.0, 7.0, 10.0, 10.0, 10.0, 50.0, 30.0, 30.0, 20.0, 45.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","['fire_2', 'starter_1', 'depot_2']","[True, True, True]","[10, 10, 10]","[50, 30, 30, 20, 45]","['fire_3', 'fire_0', 'starter_1']","['fire_3', 'fire_1', 'depot_1']"
27,"[2, 0, 3]",0.0,"[3.0, 9.0, 7.0, 0.0, 10.0, 10.0, 50.0, 30.0, 30.0, 10.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","['fire_3', 'starter_1', 'depot_2']","[False, True, True]","[0, 10, 10]","[50, 30, 30, 10, 45]","['None', 'fire_0', 'starter_1']","['None', 'fire_1', 'depot_1']"
