steps,actions,rewards,states,agent_positions,transit_status,water_levels,fire_levels,final_destinations,transit_targets
74,"[0, 0, 2]",5.0,"[3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 5.0, 8.0, 0.0, 8.0, 12.0, 2.0, 5.0, 9.0, 5.0, 8.0, 0.0, 8.0, 12.0, 2.0, 5.0, 9.0, 5.0, 2.0, 2.0, 0.0, 0.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_0', 'fire_2', 'fire_2']","[True, True, True]","[0, 0, 0]","[20, 5, 5, 50, 35]","['fire_4', 'depot_0', 'starter_1']","['depot_1', 'depot_0', 'depot_0']"
75,"[9, 4, 0]",0.31640625,"[3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 5.0, 5.0, 5.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_0', 'depot_0', 'depot_0']","[True, False, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'None', 'starter_1']","['depot_1', 'None', 'depot_1']"
76,"[5, 0, 7]",0.0,"[3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 5.0, 5.0, 5.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_0', 'depot_0', 'depot_0']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'starter_1']","['depot_1', 'depot_1', 'depot_1']"
77,"[7, 4, 2]",0.0,"[6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 6.0, 5.0, 5.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_1', 'depot_0', 'depot_0']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'starter_1']","['depot_2', 'depot_1', 'depot_1']"
78,"[9, 2, 0]",0.0,"[6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 3.0, 6.0, 2.0, 6.0, 10.0, 0.0, 3.0, 7.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 6.0, 5.0, 6.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_1', 'depot_0', 'depot_1']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'starter_1']","['depot_2', 'depot_1', 'starter_1']"
79,"[8, 4, 4]",-1.0,"[6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 7.0, 2.0, 6.0, 4.0, 8.0, 4.0, 1.0, 5.0, 6.0, 6.0, 9.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_1', 'depot_1', 'starter_1']","[True, True, False]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'None']","['depot_2', 'depot_2', 'None']"
80,"[7, 6, 2]",0.0,"[6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 7.0, 2.0, 6.0, 4.0, 8.0, 4.0, 1.0, 5.0, 6.0, 6.0, 9.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_1', 'depot_1', 'starter_1']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'fire_4']","['depot_2', 'depot_2', 'depot_1']"
81,"[3, 1, 1]",0.0,"[10.0, 7.0, 9.0, 7.0, 3.0, 7.0, 4.0, 0.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 7.0, 6.0, 6.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_2', 'depot_1', 'depot_1']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'fire_4']","['fire_4', 'depot_2', 'depot_2']"
82,"[0, 3, 3]",0.0,"[10.0, 7.0, 9.0, 7.0, 3.0, 7.0, 4.0, 0.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 7.0, 6.0, 6.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_2', 'depot_1', 'depot_1']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'fire_4']","['fire_4', 'depot_2', 'depot_2']"
83,"[9, 4, 9]",-1.0,"[10.0, 7.0, 9.0, 7.0, 3.0, 7.0, 4.0, 0.0, 10.0, 7.0, 9.0, 7.0, 3.0, 7.0, 4.0, 0.0, 6.0, 3.0, 5.0, 3.0, 7.0, 3.0, 0.0, 4.0, 7.0, 7.0, 6.0, 0.0, 10.0, 0.0, 20.0, 5.0, 5.0, 50.0, 35.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","['depot_2', 'depot_2', 'depot_1']","[True, True, True]","[0, 10, 0]","[20, 5, 5, 50, 35]","['fire_4', 'fire_4', 'fire_4']","['fire_4', 'fire_4', 'depot_2']"
